player;text;date;lang
Ferran Torres;" Ferran Torres has been doing double sessions at the Ciutat Esportiva since the season began. Whenever the team has trained in the afternoon, he has also shown up in the morning to work individually. In addition, he has attended all the voluntary training sessions. 
@santiovalle";2023-08-23T10:18:20.000Z;en
Ferran Torres;"FERRAN TORRES 

YOU ARE SUCH A BEAUTYYYYYY";2023-08-27T17:00:24.000Z;en
Ferran Torres;"Ferran Torres has been doing double training sessions at the Ciutat Esportiva since the season began. Whenever the team has trained in the afternoon, he shows up in the morning to work alone. He has attended all the voluntary training sessions. 

Via (): 
@santiovalle";2023-08-23T12:25:31.000Z;en
Ferran Torres;" ""Ferran is better than ever. He has maximum confidence in himself"", sources close to the player explain. ""He's a tireless fighter, and doesn't give up. Torres is in an optimal physical state, after he worked out all summer"". The Barça dressing room is very impressed by his";2023-08-24T05:52:31.000Z;en
Ferran Torres;"As of right now Ferran is scoring every chance he gets. His mentality is stronger, but what interests me is how he will respond when he starts missing chances - because there will come a time.

Will he keep on trying, or will he start thinking about the consequences. That’s when";2023-08-23T09:53:31.000Z;en
Ferran Torres;"We are talking about fans who bullied Ferran Torres for 1.5 seasons, and now treat him as a god based on a preseason + 2 games in La Liga.

I love Ferran, I just want to use it as an example of how emotions impact so many fans.";2023-08-27T21:29:56.000Z;en
Ferran Torres;"It’s not just goal, Ferran’s mobility made an instant difference. He look’s different, man. So confident, so sharp, and the goals keep coming. 

This is the player I thought we signed back in 21.";2023-08-27T17:02:26.000Z;en
Ferran Torres;| Ferran Torres is warming up on the sidelines. #fcblive;2023-08-27T16:40:43.000Z;en
Ferran Torres;"Ferran Torres should be starting for FC Barcelona, it’s crystal clear. 

I don’t usually pay much attention to the whole preseason murmurs, especially in regards to work ethic, but it’s hard to ignore when he looks like a completely different player (to last season).";2023-08-27T17:53:29.000Z;en
Ferran Torres;"REPEAT AFTER ME, FERRAN TORRES NEEDS TO START.

Xavi!!!!";2023-08-27T17:01:26.000Z;en
Ferran Torres;"Still very early days, of course, but it’s a bit concerning that Torre can’t seem to get a good stretch of minutes for Girona. 

Hopefully he breaks through soon enough. This loan stint is make or break. For his Barça career, at least.";2023-08-26T21:04:10.000Z;en
Ferran Torres;"Funny how things change. Last season everyone was constantly hating on Ferran Torres. Now they want to start him over Lewandowski.

I always thought it was his mentality holding him back. Got the abilities to become a top scorer.";2023-08-22T06:07:59.000Z;en
Ferran Torres;Ferran looks like a completely different player compared to last season. He played with zero confidence last year. Now he looks so confident and physically in great shape. Hope he can keep it up.;2023-08-27T18:44:55.000Z;en
Ferran Torres;[68'] GOOOOOOOOOAL! Ferran Torres does it again. He equalizes for Barcelona. 3-3;2023-08-27T17:00:49.000Z;en
Ferran Torres;"The way Ferran Torres is giving his all to succeed is nothing short of extraordinary.

He may not make it & it may not be enough but he's not going down without a fight.

Whatever your opinion of him, this can't be ignored.

Commitment, hard work & passion.

I respect that ";2023-08-24T08:18:07.000Z;en
Ferran Torres;Temporada passada foi aquele último jogo antes da parada pra copa do mundo, Lewandowski foi expulso, o Barça tomou o 1-0 (era pra ter sido anulado, acho que ter falta no Marcos Alonso nesse lance), Pedri empatou, teve gol anulado do Ferràn Torres e no final do jogo o Raphinha fez;2023-08-27T19:57:52.000Z;pt
Ferran Torres;¿Ansu Fati tendrá novia? Digo para decirle que lo deje como a Ferran Torres.;2023-08-27T23:02:06.000Z;es
Ferran Torres;"3 jornadas de liga (falta lo de mañana)

•Isco está de vuelta en una versión  
•Yamal puede tirar la puerta abajo esta temporada.
•Ferran Torres está reencontrándose.
•Bellingham demostrando que es  Mundial.
•Javi Guerra creciendo en cada partido.";2023-08-27T22:26:31.000Z;es
Ferran Torres;"Ferran Torres lleva una marca de 1 gol cada 20 minutos jugados en lo que llevamos de Liga

Ahí lo dejó 

Ab";2023-08-27T21:47:46.000Z;es
Ferran Torres;"#Barcelona || El 
@FCBarcelona_es
 logró una gran remontada y derrotó al 
@Villareal_fc
, 3-4 en su visita al estadio La Cerámica. Gavi (12' ) de Jong (15'), Ferran Torres(68') y Lewandowsky (72') fueron los artífices de la victoria. A los 50' el Villareal se puso arriba 3-2 con";2023-08-27T22:56:38.000Z;es
Ferran Torres;"Ferran Torres is an absolute must-start for FC Barcelona, no doubt about it. His transformation from last season is impossible to overlook. 

While we can discuss Lamine Yamal's ideal playing time, at just 16, his technical ability just screams that he’ll become a Barca legend.";2023-08-27T20:32:45.000Z;en
Ferran Torres;Yo he sido muy anti-Ferran Torres, pero este cambio de actitud y su aprovechamiento de lo poco que juega empieza a gustarme. Creo que tenía algún tipo de problema personal extra-deportivo y ahora que ha sabido afrontarlo y motivarse puede ser un gran futbolista.;2023-08-27T20:53:58.000Z;es
Ferran Torres;"Minutazos de Ferran Torres hoy también. Además del gol, ha sumado movilidad, desparpajo y continuidad por dentro y pausa de extremo derecho. Ha entendido muy bien el partido. Está para ser titular. 

Pese al meme, su clic a nivel mental es importantísimo.";2023-08-27T18:32:54.000Z;es
Ferran Torres;Orgullós d'haver defensat a Ferran Torres des del primer dia i en els pitjors moments. Tant de bo segueixi en aquest estat de forma i es guanyi la titularitat. Un jugador com ell millora el col·lectiu.;2023-08-27T21:22:13.000Z;ca
Ferran Torres;És Ferran Torres el nou Luuk de JOng??;2023-08-27T21:40:43.000Z;ca
Ferran Torres;"Sueldos del Barcelona:

- Frenkie De Jong €38M.
- Lewandowski €21M.
- Gündogan: €19M.
- Lenglet €16M.
- Ansu Fati: €14M.
- Kounde: €14M.
- Raphinha: €13M.
- Ferran Torres: €10M.
- Marcos Alonso €9M.

En el Barcelona juegan por amor al club. ";2023-08-24T14:14:13.000Z;es
Ferran Torres;Ferrán Torres desde que está soltero y conoce a Llados;2023-08-27T19:35:02.000Z;es
Ferran Torres;Ferrán torres, el ave fénix. Camino de ser el pichichi y bota de oro esta temporada, confío;2023-08-27T20:53:27.000Z;es
Ferran Torres;"Ferran Torres
El cambio que ha tenido ha sido brutal, cambiando hábitos, haciendo sesiones dobles y entrenando al máximo en el gimnasio.
Además de cambiar la mentalidad, está claro que es una persona con carácter y determinación.
Bravo Ferran! Te lo mereces, vamos campeón! ";2023-08-27T18:53:32.000Z;es
Ferran Torres;Los invito a subirse al barco de Ferran Torres, están a tiempo https://x.com/footbrowls/sta/footbrowls/status/1695844336892555284…;2023-08-27T18:59:36.000Z;es
Ferran Torres;"Déclaration de la ELITO Corporation :

Je ne prendrais pas part à la hype Ferran Torres, je vous laisse naïvement y croire.

Cordialement";2023-08-27T21:24:38.000Z;fr
Ferran Torres;"Goals this season:

Vinicius Junior and Rodrygo combined:

2

Ferran Torres alone:

2";2023-08-27T21:08:04.000Z;en
Ferran Torres;Ferran Torres le meilleur joueur du Barça actuellement avec Yamal, FDJ et Koundé;2023-08-27T21:01:00.000Z;fr
Ferran Torres;Xavi needs to give more playing time to Ferran Torres. He really looks sharp and I think he can hit double-figures this season (goals or assists).;2023-08-27T19:39:47.000Z;en
Ferran Torres;This might be the year of Ferran Torres;2023-08-27T20:01:49.000Z;en
Ferran Torres;¿¿¿Que hacen Lewandowski y Ferran Torres en el acuario de Barcelona celebrando la victoria???;2023-08-27T20:11:55.000Z;es
Ferran Torres;" Ferran Torres has now scored a goal in back-to-back LaLiga games for Barcelona! 

 2 games
 2 goals

Great job!";2023-08-27T18:37:10.000Z;en
Ferran Torres;Ferran Torres es el máximo goleador del equipo en pretemporada y es el máximo goleador del equipo en liga. Y siempre saliendo de suplente. Mientras salga bien, yo no tocaría nada con él en cuanto a su rol.;2023-08-27T21:19:15.000Z;es
Ferran Torres;Ferran Torres I have successfully bought your stock ;2023-08-27T19:34:26.000Z;en
Ferran Torres;"Ferran Torres (2 matchs - 41min) c’est + de buts en Liga 23/24 (2) que Ousmane Dembélé, le ""meilleur ailier du monde"" lors de laLiga 21/22 (1) en 21 (vingt et un) matchs joués";2023-08-27T20:13:07.000Z;fr
Ferran Torres;"Xavi właśnie powiedział na konferencji, że chciałby jeszcze jednego napastnika. Gra na ogół dwójką napastników.

Tymczasem w Barcelonie:
 Ferran Torres
 Robert Lewandowski
 Ansu Fati
 Raphinha
 Ez Abde
 Lamine Yamal";2023-08-27T18:20:17.000Z;pl
Ferran Torres;| Sergi Roberto: “Ferran Torres? He’s and amazing player, every time he comes in he scores. We’re happy to have him.”;2023-08-27T17:54:43.000Z;en
Ferran Torres;"Declaraciones de Ferran Torres tras el Villarreal 3-4 Barça, así habla tras marcar otro gol clave y manda este mensaje:
https://odsc.es/futbol/portadas/declaraciones-de-ferran-torres-tras-el-villarreal-3-4-barca/…";2023-08-27T17:51:41.000Z;es
Ferran Torres;"| Ferran Torres spoke to Movistar+ after the match

: ""The game could have started 2-0 but it was 0-2. Afterwards we didn't know how to take the game to where we wanted and they came from behind but in the end we were able to turn the score around again.""";2023-08-27T17:40:57.000Z;en
Ferran Torres;Ferran Torres lleva más goles en estos partidos que finales de Champions League ha perdido Cañizares.;2023-08-27T23:15:21.000Z;es
Ferran Torres;"| Xavi on Ferran Torres

: ""Ferran is hungry, ambitious, believes in that and clearly wants to succeed in Barcelona. I already said he is an example to follow.""";2023-08-27T18:17:41.000Z;en
Ferran Torres;" Ferran Torres had never scored two games in a row before. 
@FerminSuarez03
 ";2023-08-27T17:59:01.000Z;en
Ferran Torres;" Xavi: ""Torres? Ferran was important the other day playing ten minutes and he was an example. It's how he trains, works and prepares for when the team needs him. He must be at the service of the team.""";2023-08-26T12:53:42.000Z;en
Ferran Torres;" Torres: ""When I'm on the pitch, I'm there to help the team as much as possible. It's Xavi who decides the XI.""";2023-08-27T17:36:54.000Z;en
Ferran Torres;| Xavi: “Ferran Torres? He has it clear, he wants to succeed and this is something that I apreciate. He will get more opportunities in the coming games.”;2023-08-27T18:03:17.000Z;en
Ferran Torres;"“It is time for Ferran Torres, but not to replace Lamine Yamal.”

— 
@victor_nahe";2023-08-27T16:35:39.000Z;en
Ferran Torres;"| Ferran Torres on his playing time

: ""The most important thing is to help the team. I take advantage of the minutes, the coach decides who plays and who doesn't. I try to score goals, assists, defensive work, everything I can contribute.""";2023-08-27T17:40:59.000Z;en
Ferran Torres;"| Ferran Torres on his performance today

: ""I'm satisfied with my performance, many times things cannot be seen, there is invisible work, but the results are coming out. I dedicate the goal to my family that is here and to the fans""";2023-08-27T17:40:58.000Z;en
Ferran Torres;" Xavi: ""Ferran is hungry, ambitious... He wants to succeed at Barça and he's an example. He helps us a lot and is always there when we need him.""";2023-08-27T18:03:47.000Z;en
Ferran Torres;Fermín made his official first team debut today. Congratulations!;2023-08-27T18:03:14.000Z;en
Ferran Torres;"As y’all know, I’m a much bigger fan of Ferran than most, but people need to calm down. He had a good preseason and he looks sharp, but there’s still a *long* way to go before we can start talking about “redemption”. 

Step 1: get regular minutes. That’s on Xavi.";2023-08-24T17:40:25.000Z;en
Ferran Torres;" LOAN WATCH: Sevilla 1-2 Girona.

Pablo Torre came on as a substitute in the 97th minute and completed the match.

He has played only around 40 minutes in the first 3 La Liga matches.";2023-08-26T21:34:24.000Z;en
Ferran Torres;"Ferran Torres is expected to get more minutes in the match against Villarreal but it is not known whether he will start. 

Via: 
@scapde_45
 [sport]";2023-08-25T08:01:34.000Z;en
Ferran Torres;Xavi hurls praise at Lamine Yamal and Ferran Torres after Barcelona’s win at Villarreal https://sportsworldinfo.com/xavi-hurls-praise-at-lamine-yamal-and-ferran-torres-after-barcelonas-win-at-villarreal/…;2023-08-27T23:15:47.000Z;en
Ferran Torres;"Ferran Torres is expected to get more minutes in the match against Villarreal but it is not known whether he will start. 

Via: 
@scapde_45
 [sport]";2023-08-25T08:01:34.000Z;en
Ferran Torres;Xavi hurls praise at Lamine Yamal and Ferran Torres after Barcelona’s win at Villarreal https://sportsworldinfo.com/xavi-hurls-praise-at-lamine-yamal-and-ferran-torres-after-barcelonas-win-at-villarreal/…;2023-08-27T23:15:47.000Z;en
Ferran Torres;I'm feeling a Ferran Torres masterclass today. The shark is coming ;2023-08-27T13:21:41.000Z;en
Ferran Torres;Ferran Torres volvió a reinvidicarse ante Xavi con otro gol https://fcbarcelonanoticias.com/fc-barcelona/ferran-torres-volvio-reinvidicarse-xavi-con-otro-gol_295546_102.html?utm_source=Twitter&utm_medium=Social&utm_content=Article…;2023-08-27T21:03:05.000Z;es
Ferran Torres;Barca fans won’t agree but Ferran Torres is a better player than Ansu Fati.;2023-08-27T21:08:21.000Z;en
Ferran Torres;"Propagande Ferran Torres ?
PS : le train est déjà parti, dsl pour les retardataires.";2023-08-27T18:54:25.000Z;fr
Ferran Torres;Monsieur Ferran Torres : j'ai eu raison de placer un dernier pari sur ce gars;2023-08-27T19:21:18.000Z;fr
Ferran Torres;FERRAN SHARK TORRES ;2023-08-27T23:10:04.000Z;en
Ferran Torres;Ferran Torres brought Barca back to life, again https://sport.es/en/news/barca/ferran-torres-does-it-again-and-brings-barca-back-to-life-at-villarreal-91407330…;2023-08-27T18:46:00.000Z;en
Ferran Torres;en tt cas ferran torres ptdr je vais continuer de mal parler de lui on dirait que ça le rend meilleur il veut prouver;2023-08-27T18:07:31.000Z;fr
Ferran Torres;The Ferran Torres villain arc is going crazy.;2023-08-27T19:07:48.000Z;en
Ferran Torres;entrei na era ferran torres https://x.com/darylfodaa/sta/darylfodaa/status/1695847999690133935…;2023-08-27T20:50:46.000Z;ca
Ferran Torres;#GolaGolE3 Perquè no juga Ferran Torres de sortida ?? No puc entendre que no aprofitem un jugador en ratxa. I 2, hi ha alguna clàusula que impedeix canviar al Lewandowski quan fa més nosa que servei ?? I mira que ja en porta molts de partits així, i mai el canvia;2023-08-27T21:36:04.000Z;ca
Ferran Torres;"Xavi sobre Christensen, Lewandowski, Frenkie de Jong, Lamine Yamal, Ferrán Torres, Fermín y analiza la victoria ante el Villarreal 
@fantasyyencasa
 #Comunio #LaLiga

  Ampliar información 

 https://comuniate.com/noticias/17983/xavi-sobre-christensen-lewandowski-frenkie-de-jong-lamine-yamal-ferran-torres-fermin-y-analiza-la-victoria-ante-el-villarreal…";2023-08-27T18:28:36.000Z;es
Ferran Torres;Ferran Torres & Robert Lewandowski #OsasunaBarça;2023-09-03T20:50:58.000Z;es
Ferran Torres;Ferran Torres en el primer entrenamiento dándole consejos a João Felix de cómo convertirse en un tiburón y superar una infidelidad;2023-09-01T18:47:21.000Z;es
Ferran Torres;Ferran Torres & Robert Lewandowski #OsasunaBarça;2023-09-03T20:47:49.000Z;es
Ferran Torres;"𝐉𝐎𝐀𝐎 𝐂𝐀𝐍𝐂𝐄𝐋𝐎 𝐌𝐀𝐊𝐄𝐒 𝐇𝐈𝐒 𝐃𝐄𝐁𝐔𝐓 

Ferran Torres is subbed ON";2023-09-03T20:18:12.000Z;en
Ferran Torres;NOOOOO LA EX DE FERRAN ESTA EN BARCELONA, LA TIA QUIERE JODERNOS EL PROYECTO TIBURÓN, FERRAN TORRES SE FUERTE NO CAIGAS;2023-09-01T18:56:47.000Z;es
Ferran Torres;Ferran Torres es Swiftie (fan de Taylor Swift);2023-08-29T14:20:09.000Z;en
Ferran Torres;استبعاد فيران توريس من قائمة المنتخب الإسباني ;2023-09-01T11:04:19.000Z;ar
Ferran Torres;" Ferran Torres ha acogido a los 2 João para integrarlos en el grupo.

 Mentalidad de tiburón.";2023-09-02T09:50:28.000Z;es
Ferran Torres;ferran torres en el banquillo viendo como por enésima vez va a tener que salir al campo a solucionar el partido;2023-09-03T19:42:48.000Z;es
Ferran Torres;#MIRONEWS Lo de hoy ha sido un simulacro para medir cuán merluza es la población. Si el índice de merlucez supera el 5O%, pondrán una sirena cada vez que a los espectros les salga del níspero. Ríanse, desobedezcan, búrlense en el móvil, que sepan que esta vez NO CUELA. Un aullido;2023-09-03T17:15:50.000Z;es
Ferran Torres;João Félix ha comenzado a seguir a Ferran Torres en Instagram;2023-09-03T09:42:08.000Z;ca
